Source.Name,ITEM_NAME,ITEM_DESC,ITEM_PRICE
Prik Thai,"Oishi Green Tea Original 0,5l  ","Oishi Green Tea Original 0,5l   inclusive 0,15  € deposit, 7,60  €/L    €3.80",3.8
Prik Thai,"Oishi Black Tea Lemon 0,5l  ","Oishi Black Tea Lemon 0,5l   inclusive 0,15  € deposit, 7,60  €/L    €3.80",3.8
Prik Thai,"Oishi Green Tea Honey Lemon 0,5l  ","Oishi Green Tea Honey Lemon 0,5l   inclusive 0,15  € deposit, 7,60  €/L    €3.80",3.8
Prik Thai,"OKF Aloe Vera King Original 0,5l  ","OKF Aloe Vera King Original 0,5l   inclusive 0,15  € deposit, 7,00  €/L    €3.50",3.5
Prik Thai,"Rubicon Mango 0,33l","Rubicon Mango 0,33l   inclusive 0,25  € deposit, 10,61  €/L    €3.50",3.5
Prik Thai,"UFC Coconut Water 0,5l  ","UFC Coconut Water 0,5l  7,00  €/L    €3.50",3.5
Prik Thai,"Homemade Thai Iced Tea 0,33l","Homemade Thai Iced Tea 0,33l  11,52  €/L    €3.80",3.8
Prik Thai,"Homemade Thai Iced Tea with Milk 0,33l","Homemade Thai Iced Tea with Milk 0,33l  11,52  €/L    €3.80",3.8
Prik Thai,"Homemade Ginger Iced Tea 0,33l","Homemade Ginger Iced Tea 0,33l  11,52  €/L    €3.80",3.8
Prik Thai,"Homemade Lemonade 0,33l","Homemade Lemonade 0,33l  11,52  €/L    €3.80",3.8
Prik Thai,"Bitburger Radler 0,33l","Bitburger Radler 0,33l  2,5%VOL, incl. 0,08  € deposit, 9,70  €/L    €3.20",3.2
Prik Thai,"Bitburger Pils 0,33l","Bitburger Pils 0,33l  4,8%VOL, incl. 0,08  € deposit, 9,70  €/L    €3.20",3.2
Prik Thai,"Singha Beer 0,33l","Singha Beer 0,33l  5,0%VOL, incl. 0,08  € deposit, 9,70  €/L    €3.20",3.2
Rama V,6 Satay,6 Satayskewered grilled chicken served with peanut sauce and marinated cucumbers  €7.50  Popular,7.5
Rama V,8 Giew Toad Grob,8 Giew Toad Grobdeep fried wonton filled with minced chicken and served with sweet and sour sauce  €6.90,6.9
Rama V,13 Poh Pia Jeh,"13 Poh Pia Jehvegetarian
deep-fried spring rolls, served with sweet and sour sauce  €6.50",6.5
Rama V,36 Yamm Gung Mamuang Sug,"36 Yamm Gung Mamuang Sughot 
mango salad with prawns, cucumbers, peppers, shallots and almonds   €13.90",13.9
Rama V,39 Yamm Nuea Makhuar-Ohn,"39 Yamm Nuea Makhuar-Ohnhot 
beef salad with lemongrass, onions and mint  €13.50",13.5
Rama V,41 Pla Gung,"41 Pla Gunghot 
prawn salad with lemongrass and mint  €13.50",13.5
Rama V,22 Dtom Kha Gai,"22 Dtom Kha Gaichicken soup with coconut milk, mushrooms and fresh Thai spices  €7.90",7.9
Rama V,22 Dtom Kha Gai with Prawns,"22 Dtom Kha Gai with Prawnswith coconut milk, mushrooms and fresh Thai herbs   €9.50",9.5
Rama V,23 Gieow Nahm,23 Gieow Nahmchicken broth with Wan Tan   €7.50,7.5
Rama V,25 Dtom Yamm Gai,"25 Dtom Yamm Gaislightly hot
chicken soup with fresh Thai spices   €7.90",7.9
Rama V,55 Nuea Pad Bai Grapraow,"55 Nuea Pad Bai Grapraowspicy
stir-fried minced beef with hot peppers and spicy Thai basil   €17.50  Popular",17.5
Rama V,56 Nuea Pad Prik,"56 Nuea Pad Prikslightly hot
stir-fried sliced beef with spur chili, onions and shallots   €17.00",17.0
Rama V,58 Nuea Pad Prik Thai Ohn,"58 Nuea Pad Prik Thai Ohnspicy
Stir-fried beef strips with red curry, coconut milk, green pepper and sweet Thai basil   €17.50",17.5
Rama V,61 Pra-Rahm Doen Dong,"61 Pra-Rahm Doen Dongstir-fried beef slices in green curry with Thai aubergines, hot peppers, fresh and Thai herbs   €17.50",17.5
Rama V,77 Gaeng Khieow Wahn Gai,"77 Gaeng Khieow Wahn Gaispicy
cooked chicken strips in green curry with coconut milk, Thai aubergines and sweet Thai basil   €16.50  Popular",16.5
Rama V,83 Gai Pad Bai Grapraow,83 Gai Pad Bai Grapraowstir-fried chicken mince with pepperoni and spicy Thai basil   €17.00,17.0
Rama V,88 Gai Pad Pak Ruam Mitt,88 Gai Pad Pak Ruam Mittstir-fried sliced chicken with mixed vegetables  €18.20,18.2
Rama V,96 Pad Ped Pedd Gra Thi Sod,"96 Pad Ped Pedd Gra Thi Sodspicy
crispy duck breast in red curry with coconut milk, exotic fruits, tomatoes and sweet Thai basil   €21.00",21.0
Rama V,104 Pedd Rama V,104 Pedd Rama Vcrispy duck breast with delicious tamarind sauce and roasted onions   €20.00  Popular,20.0
Rama V,106 Padd Pad Nahm Prik Paow,"106 Padd Pad Nahm Prik Paowspicy
crispy duck breast with a special chilli paste, mushrooms, onions, shallots and spur chili  €20.00",20.0
Rama V,164 Khaow Pad Gung,"164 Khaow Pad Gungfried rice with Thai broccoli, egg, onions, tomatoes and an ingredient of your choice  €16.50",16.5
Rama V,144 Khaow Pad Pak,144 Khaow Pad Pakfried rice with mixed vegetables  €15.50,15.5
Rama V,147 Pad Pak Ruam Mitt,147 Pad Pak Ruam Mittstir-fry with mixed vegetables   €15.00,15.0
Rama V,148 Gaeng Ped Pak Ruam,"148 Gaeng Ped Pak Ruamcooked, mixed vegetables in red curry with coconut milk, peppers and sweet Thai basil   €15.00  Popular",15.0
Rama V,149 Gaeng Khieow Wahn Dtaow Hu,"149 Gaeng Khieow Wahn Dtaow Hucooked tofu in green curry with coconut milk, eggplant, peppers and sweet Thai basil   €15.50",15.5
Rama V,116 Gung Toad Sohn Ma Kham,116 Gung Toad Sohn Ma Khamdeep-fried fish with tamarind sauce and an ingredient of your choice  €25.00,25.0
Rama V,126 Pla Paow,126 Pla Paowgrilled fish with a special chilli sauce   €25.90,25.9
Rama V,129 Pla Pad Khing,"129 Pla Pad Khinggrilled fish with a ginger, Chinese morels, spur chili and shallots  €24.00",24.0
Rama V,132 Pla Toad Rahd Prik Khing,"132 Pla Toad Rahd Prik Khinghot
stir-fried fish filet with red curry, spur chili and string beans  €24.00",24.0
Rama V,134 Pla Pad Prik Thai Ohn,"134 Pla Pad Prik Thai Ohnhot
stir-fried fish filet with green peppercorns, chilli and sweet Thail basil  €25.50",25.5
Rama V,163 Pad Thai,"163 Pad Thaifried rice noodles with prawns, soybean sprouts, green garlic and peanuts  €20.50",20.5
Rama V,Gluai Toad,Gluai Toadfried bananas with honey  €9.00,9.0
Rama V,"San Pellegrino 0,75l  ","San Pellegrino 0,75l   inclusive 0,15  € deposit, 6,00  €/L    €4.75",4.75
Rama V,"Acqua Panna 0,75l  ","Acqua Panna 0,75l   inclusive 0,15  € deposit, 6,00  €/L    €4.75",4.75
Rama V,"Singha Beer 0,33l","Singha Beer 0,33l  5,0%VOL, incl. 0,08  € deposit, 12,12  €/L    €4.25",4.25
Rama V,"Keßler Riesling Kabinett Semi-Dry 0,75l  ","Keßler Riesling Kabinett Semi-Dry 0,75l  11,5%VOL, 32,00  €/L  
white wine  €24.00",24.0
Rama V,"Leitz Eins Zwei Dry Riesling 0,75l  ","Leitz Eins Zwei Dry Riesling 0,75l  12,55%VOL, 32,00  €/L   
Rheingau  €24.00",24.0
Rama V,"Markus Schneider Ursprung 0,75l  ","Markus Schneider Ursprung 0,75l  13,5%VOL, 37,30  €/L  
red wine  €28.00",28.0
Rama V,"La Capra Fairview Estate Shiraz 0,75l  ","La Capra Fairview Estate Shiraz 0,75l  14,5%VOL, 38,67  €/L  
red wine  €29.00",29.0
Ristorante Leon,Buffalo mozzarella,Buffalo mozzarella with tomatoes and basil   €10.50,10.5
Ristorante Leon,Rindercarpaccio,Rindercarpaccio  €12.00,12.0
Ristorante Leon,Vitello Tonnato,Vitello Tonnato  €12.50,12.5
Ristorante Leon,Aubergine Parmigiana,Aubergine Parmigianabaked with tomatoes and mozzarella   €12.50,12.5
Ristorante Leon,Rote Beete Carpaccio,"Rote Beete Carpacciowith rocket, Parmesan, mushrooms and truffles   €14.00",14.0
Ristorante Leon,Antipasto Misto,Antipasto Mistomixed starters   €14.50,14.5
Ristorante Leon,Pizza bun,Pizza bun6 pieces  €4.00,4.0
Ristorante Leon,Mixed Salad,Mixed Salad   €7.50,7.5
Ristorante Leon,Capricciosa Salad,"Capricciosa Saladwith cheese, ham and egg   €10.00",10.0
Ristorante Leon,Arugula Salad,"Arugula Saladwith Parmesan, fried mushrooms and tomatoes   €10.50",10.5
Ristorante Leon,Nizzarda Salad,"Nizzarda Saladwith cheese, ham, egg and tuna   €11.00",11.0
Ristorante Leon,Tacchino Salad,Tacchino Saladwith turkey and Parmesan   €12.00,12.0
Ristorante Leon,Avocado Salad,Avocado Saladwith crayfish and oranges  €15.00,15.0
Ristorante Leon,Pizza Margherita,Pizza Margheritawith tomatoes and basil   €9.00  Popular,9.0
Ristorante Leon,Pizza Salame,Pizza Salamewith tomatoes and salami   €10.00,10.0
Ristorante Leon,Pizza Prosciutto,Pizza Prosciuttowith tomatoes and ham   €10.00,10.0
Ristorante Leon,Pizza Funghi,Pizza Funghiwith tomatoes and champignons   €10.00,10.0
Ristorante Leon,Pizza Nr.9,"Pizza Nr.9with tomatoes, salami, ham, mushrooms, bell peppers, peppers and olives   €11.50  Popular",11.5
Ristorante Leon,Pizza 4 Stagioni,"Pizza 4 Stagioniwith tomatoes, ham, artichokes, mushrooms and tuna   €11.50",11.5
Ristorante Leon,Pizza Vegetariana,Pizza Vegetarianawith tomatoes and fresh vegetables   €11.50,11.5
Ristorante Leon,Pizza Bismarck,"Pizza Bismarckwith tomatoes, peppers, sausage, mushrooms and fried egg   €13.50",13.5
Ristorante Leon,Pizza Napoletana,"Pizza Napoletanawith tomatoes, salsiccia, friarielli (wild broccoli) and peperoncino   €13.50",13.5
Ristorante Leon,Pizza Parma,"Pizza Parmawith tomatoes, Parma ham, rocket and Parmesan   €13.50",13.5
Ristorante Leon,Pizza Maria,"Pizza Mariawith Gorgonzola, walnuts and pears   €13.50",13.5
Ristorante Leon,Pizza Bianca,"Pizza Biancawith mozzarella, creme fraiche and black truffle  €16.50",16.5
Ristorante Leon,Penne alla Arrabbiata,Penne alla Arrabbiataspicy  €10.50,10.5
Ristorante Leon,Spaghetti alla Carbonara,Spaghetti alla Carbonara  €11.50,11.5
Ristorante Leon,Lasagna,Lasagnahome made  €12.50  Popular,12.5
Ristorante Leon,Gnocchi alla Sorrentina,Gnocchi alla Sorrentinabaked with tomatoes and mozzarella   €12.50  Popular,12.5
Ristorante Leon,Tagliatelle alla Norma,"Tagliatelle alla Normawith eggplant, tomatoes and mozzarella   €13.50  Popular",13.5
Ristorante Leon,Orecchiette,Orecchiette with Salsiccia  €14.50,14.5
Ristorante Leon,Fig Tortelloni,Fig Tortelloniwith pecorino cheese and lemon sauce   €14.50,14.5
Ristorante Leon,Pappardelle,Pappardelle with Salmon  €14.50,14.5
Ristorante Leon,Ravioli,"Ravioliwith walnuts, Gorgonzola and pears   €14.50",14.5
Ristorante Leon,Tagliolini,Taglioliniwith black truffle  €18.50,18.5
Ristorante Leon,Gnocchi,Gnocchiwith black truffle  €18.50,18.5
Ristorante Leon,Spaghetti mussels,"Spaghetti musselswith seafood
  €17.50",17.5
Ristorante Leon,Salmon in White Wine Sauce,Salmon in White Wine Sauce with vegetables and parsley potatoes   €20.50,20.5
Ristorante Leon,Grilled Sea Bream Fillet,Grilled Sea Bream Fillet with vegetables and parsley potatoes   €21.50,21.5
Ristorante Leon,Veal Medallions with Green Pepper Sauce,Veal Medallions with Green Pepper Saucewith rosemary potatoes and vegetables   €21.50,21.5
Ristorante Leon,Veal Medallions with Gorgonzola,Veal Medallions with Gorgonzolawith rosemary potatoes and vegetables   €21.50,21.5
Ristorante Leon,Turkey Fillet in Lemon Sauce,Turkey Fillet in Lemon Sauce with rosemary potatoes and vegetables   €21.50,21.5
Ristorante Leon,Veal Roulades,"Veal Roulades with Parma ham, mozzarella, white wine, rosemary potatoes and vegetables   €22.50",22.5
Ristorante Leon,Scampi Royal from Grill,Scampi Royal from Grillwith vegetables and parsley potatoes   €26.50,26.5
Ristorante Leon,Tiramisu,Tiramisuthe dish has been prepared with cocoa and may contain traces of nuts  €5.50,5.5
Ristorante Leon,"San Pellegrino 0,75l  ","San Pellegrino 0,75l   inclusive 0,15  € deposit, 7,87  €/L    €6.90",6.9
Ristorante Leon,"Coca-Cola® 0,33l","Coca-Cola® 0,33l  contains caffeine 10,0 mg/100ml, incl. 0,15  € deposit, 8,79  €/L    €3.90",3.9
Ristorante Leon,"Birra Moretti 0,33l","Birra Moretti 0,33l  4,6%VOL, incl. 0,08  € deposit, 12,12  €/L    €5.00",5.0
Ristorante Leon,"Zenato Lugana DOC 0,75l  ","Zenato Lugana DOC 0,75l  13,0%VOL, 38,67  €/L  
white wine  €30.00",30.0
Ristorante Leon,"Vernaccia di San Gimignano 0,75l  ","Vernaccia di San Gimignano 0,75l  12,5%VOL, 38,67  €/L  
white wine  €30.00",30.0
Ristorante Leon,"Menhir Quota 29 Primitivo 0,75l  ","Menhir Quota 29 Primitivo 0,75l  14,0%VOL, 38,67  €/L  
red wine  €30.00",30.0
Ristorante Leon,"Tasca d'Almerita Regaleali Nero d'Avola 0,75l  ","Tasca d'Almerita Regaleali Nero d'Avola 0,75l  13,5%VOL, 38,67  €/L  
red wine  €30.00",30.0
Ristorante Bacco,30 Green Salad,30 Green Salad  €6.33,6.33
Ristorante Bacco,31 Mixed Salad,31 Mixed Salad  €8.63,8.63
Ristorante Bacco,32 Mixed Salad with Grilled Scampis,32 Mixed Salad with Grilled Scampis  €21.28,21.28
Ristorante Bacco,33 Arugula Salad,33 Arugula Saladwith Parmesan  €9.78,9.78
Ristorante Bacco,34 Bacco Salad,"34 Bacco Saladwith tuna, onions, olives and egg  €11.50",11.5
Ristorante Bacco,36 Mixed Salad with Chicken,36 Mixed Salad with Chicken  €13.80,13.8
Ristorante Bacco,37 Caprese Salad,"37 Caprese Saladwith mozzarella, tomatoes and basil  €9.78",9.78
Ristorante Bacco,70 Pizza Margherita,70 Pizza Margherita  €7.48  Popular,7.48
Ristorante Bacco,71 Pizza Salami,71 Pizza Salami  €9.20,9.2
Ristorante Bacco,75 Pizza Capricciosa,"75 Pizza Capricciosawith ham, mushrooms and artichokes  €10.35",10.35
Ristorante Bacco,77 Pizza Hawaii,77 Pizza Hawaiiwith ham and pineapple  €9.78,9.78
Ristorante Bacco,79 Pizza Rucola,"79 Pizza Rucolawith mozzarella, fresh tomatoes and Parmesan  €11.50",11.5
Ristorante Bacco,80 Pizza Vegetaria,80 Pizza Vegetariawith various vegetables  €11.50,11.5
Ristorante Bacco,81 Pizza Calabrese,81 Pizza Calabresewith pepperoni sausage and hot peppers  €10.93,10.93
Ristorante Bacco,82 Pizza Frutti di Mare,82 Pizza Frutti di Marewith seafood  €16.68,16.68
Ristorante Bacco,83 Pizza alla Bacco,"83 Pizza alla Baccowith mozzarella, Parma ham, arugula, cocktail tomatoes and Parmesan  €17.25",17.25
Ristorante Bacco,84 Pizza Classic,"84 Pizza Classicwith fresh champignons, parmesan and truffle oil  €14.95",14.95
Ristorante Bacco,40 Spaghetti Pomodoro,40 Spaghetti Pomodorowith tomato sauce  €9.20,9.2
Ristorante Bacco,42 Spaghetti Bolognese,42 Spaghetti Bolognese  €11.50,11.5
Ristorante Bacco,43 Spaghetti Carbonara,"43 Spaghetti Carbonarawith bacon, egg and cream sauce  €10.00",10.0
Ristorante Bacco,45 Tagliatelle Salmone,45 Tagliatelle Salmonewith salmon and tomato-cream sauce  €16.10,16.1
Ristorante Bacco,46 Tagliatelle Rucola e Porcini,"46 Tagliatelle Rucola e Porciniwith tomato sauce, basil, arugula and porcini mushrooms  €16.66",16.66
Ristorante Bacco,48 Maccheroni Quattro Formaggi,"48 Maccheroni Quattro Formaggiwith Gorgonzola, mozzarella, Edam cheese and Parmesan in cream sauce  €11.50  Popular",11.5
Ristorante Bacco,50 Tortellini alla Panna,50 Tortellini alla Pannawith ham and cream sauce  €10.35,10.35
Ristorante Bacco,60 Lasagne,60 Lasagne  €11.50,11.5
Ristorante Bacco,61 Maccheroni al Forno,"61 Maccheroni al Fornobaked with peas, ham, mushrooms, tomato sauce and, if desired, prepared with another type of pasta of your choice for an extra charge  €11.50",11.5
Ristorante Bacco,62 Cannelloni Ricotta e Spinaci,"62 Cannelloni Ricotta e Spinacifilled with ricotta, baked spinach in tomato sauce and, if you wish, prepared with another type of pasta of your choice for a surcharge  €11.50  Popular",11.5
Ristorante Bacco,63 Cannelloni alla Bacco,"63 Cannelloni alla Baccohomemade crepe filled with Bolognese sauce, mozzarella, ham, Parmesan, tomato-cream sauce and, on request, with another type of pasta of your choice for an additional charge  €12.00  Popular",12.0
Ristorante Bacco,64 Cannelloni with Minced Meat Filling,64 Cannelloni with Minced Meat Fillingbaked with minced meat and cheese and prepared with another type of pasta of your choice for an extra charge  €11.00,11.0
Ristorante Bacco,90 Bistecca alla Griglia,90 Bistecca alla Grigliarump steak from the grill  €23.00  Popular,23.0
Ristorante Bacco,91 Bistecca con Cipolle,91 Bistecca con Cipollerump steak with roasted onions  €25.30,25.3
Ristorante Bacco,122 Tiramisu,122 Tiramisu  €7.48,7.48
Ristorante Bacco,"San Pellegrino 0,25l  ","San Pellegrino 0,25l   inclusive 0,15  € deposit, 13,00  €/L    €2.60",2.6
Ristorante Bacco,"Acqua Panna 0,25l  ","Acqua Panna 0,25l   inclusive 0,15  € deposit, 10,40  €/L    €2.60",2.6
Ristorante Bacco,"Acqua Panna 0,75l  ","Acqua Panna 0,75l   inclusive 0,15  € deposit, 8,00  €/L    €6.00",6.0
Ristorante Bacco,"Coca-Cola® 0,2l","Coca-Cola® 0,2l  contains caffeine 10,0 mg/100ml, incl. 0,15  € deposit, 13,00  €/L    €2.60",2.6
Ristorante Bacco,"Fanta 0,2l","Fanta 0,2l   inclusive 0,15  € deposit, 13,00  €/L    €2.60",2.6
Ristorante Bacco,"Sprite 0,2l","Sprite 0,2l   inclusive 0,15  € deposit, 13,00  €/L    €2.60",2.6
Ristorante Bacco,"Warsteiner Non-Alcoholic 0,33l","Warsteiner Non-Alcoholic 0,33l  0,5%VOL, incl. 0,08  € deposit, 6,60  €/L  
  €3.30",3.3
Ristorante Bacco,"Warsteiner 0,5l  ","Warsteiner 0,5l  4,8%VOL, incl. 0,08  € deposit, 9,60  €/L    €4.80",4.8
Royal Donuts,Royal Burger,"Royal BurgerOur Royal Burger is the sweet brother of the already global classic, the cheeseburger. The burger buns are, of course, our fluffy donut batter. The inside is a mixture of juicy fresh brownie, the melted cheese is tender vanilla pudding, the crisp tomato slices are fruity strawberry slices. On top, the royal burger is coated with a fine caramel glaze which is topped with a touch of sesame seeds.  €6.50",6.5
Royal Donuts,Bouncy Bomb,"Bouncy Bombwith Nutella cream filling, dark chocolate icing, bounty pieces and dark chocolate cream
The dish was made with chocolate and may contain traces of nuts   €3.50",3.5
Royal Donuts,CatCit Bomb,"CatCit Bombwith Nutella cream filling, milk chocolate glaze, KitKat pieces and Nutella cream
The dish was made with chocolate and may contain traces of nuts   €3.50",3.5
Royal Donuts,Cocoflash Bomb,"Cocoflash Bombwith Nutella cream filling, white chocolate glaze, Raffaello and white chocolate 
The dish was prepared with chocolate and may contain traces of nuts   €3.50",3.5
Royal Donuts,Crunchy Hazelnut Bomb,"Crunchy Hazelnut Bombwith white chocolate icing, Nutella cream filling, corn flakes, chopped hazelnuts and Nutella spritzers
The dish was made with chocolate and may contain traces of nuts   €3.50",3.5
Royal Donuts,MM's Bomb,"MM's Bombwith Nutella cream filling, dark chocolate icing, M & Ms and white chocolate
The dish was made with chocolate and may contain traces of nuts   €3.50",3.5
Royal Donuts,Praline Bomb,"Praline Bombwith unpacked Rocher-Kugel on dark Belgian chocolate surrounded with hazelnuts and filled with Nutella cream
The dish was made with chocolate and may contain traces of nuts   €3.50",3.5
Royal Donuts,Toffee Bomb,"Toffee Bombwith caramel glaze, topped with 2 toffifees and brittle sprinkles, filled with Nutella cream
The dish was made with chocolate and may contain traces of nuts   €3.50",3.5
Royal Donuts,Double Dark Choc,"Double Dark Chocvegan
with chocolate cream filling
The dish was made with chocolate and may contain traces of nuts   €3.80",3.8
Royal Donuts,Madame Tom Choc,"Madame Tom Chocvegan
with chocolate cream filling
The dish was made with chocolate and may contain traces of nuts   €3.80",3.8
Royal Donuts,Caramel Cool Flash,"Caramel Cool FlashMilk chocolate donut topped with a whole maxi king, refined with hazelnuts, caramel sauce and filled with a cream and caramel mix
The dish was made with chocolate and may contain traces of nuts   €4.00",4.0
Royal Donuts,Cheese Cake,"Cheese CakeNutella-strawberry filling, white chocolate icing, topped with a large portion of cheese cake and white chocolate sauce
The dish was made with chocolate and may contain traces of nuts   €4.00",4.0
Royal Donuts,Milkdream,"Milkdreamwhite chocolate glaze filled with Nutella, topped with milk bars and white Belgian chocolate flakes and sugar sprinkles
The dish was made with chocolate and may contain traces of nuts   €4.00",4.0
Royal Donuts,Freezy Choc-Dream,"Freezy Choc-DreamNutella filling, topped with crunchy Kinder Pingui and dark chocolate
The dish was made with chocolate and may contain traces of nuts  €4.00",4.0
Royal Donuts,Blue-Lemon Cross,"Blue-Lemon Crosswith lemon glaze and blueberries, filled with blueberry cream   €4.50",4.5
Royal Donuts,Reeses-Peanut Cross,"Reeses-Peanut Crosswith whole milk chocolate, Reese's and peanuts, filled with peanut butter 
The dish was prepared with chocolate and may contain traces of nuts   €4.50",4.5
Royal Donuts,Berry Cream Donut,"Berry Cream Donutfilled with blueberry cream filling, white chocolate icing and sugar hearts
The dish was made with chocolate and may contain traces of nuts   €2.10",2.1
Royal Donuts,Brittle & Vanilla Donut,"Brittle & Vanilla Donutfilled with vanilla cream filling, white chocolate icing and hazelnut brittle
The dish was made with chocolate and may contain traces of nuts   €2.10",2.1
Royal Donuts,Oreo Cream Black Donut,"Oreo Cream Black Donutfilled with vanilla-cream filling, dark chocolate icing and oreo pieces
The dish was made with chocolate and may contain traces of nuts   €2.10",2.1
Royal Donuts,Snowball Donut,Snowball Donutfilled with vanilla cream filling and powdered sugar   €2.10,2.1
Royal Donuts,Black and White Donut,"Black and White Donutunfilled
The dish was made with chocolate and may contain traces of nuts   €2.10",2.1
Royal Donuts,Blacky Donut,"Blacky Donutunfilled
The dish was made with chocolate and may contain traces of nuts   €2.10",2.1
Royal Donuts,Snow White Donut,"Snow White Donutunfilled 
rolled in powdered sugar   €2.10",2.1
Royal Donuts,White and Kiwi Donut,"White and Kiwi Donutunfilled 
with white chocolate icing and kiwi sauce
The dish was made with chocolate and may contain traces of nuts   €2.10",2.1
Royal Donuts,White & Salted Caramel Donut,White & Salted Caramel Donutunfilled   €2.10,2.1
Royal Donuts,Whitey Donut,Whitey Donutunfilled   €2.10,2.1
Royal Donuts,Mr. Marmelade,"Mr. Marmeladewith strawberry jam as glaze, filled with strawberry jam and with dried strawberries and powdered sugar as topping  €2.10",2.1
Royal Donuts,Crunchy Berry,"Crunchy Berrywith white chocolate as icing, filled with blueberry cream, with cornflakes as topping and with white chocolate sauce  €2.10",2.1
Royal Donuts,Nuss Nougat Infusion,Nuss Nougat InfusionThe dish was made with chocolate and may contain traces of nuts   €1.50,1.5
Royal Donuts,Classic Donut,Classic Donutwith sugar glaze  €2.10,2.1
Royal Donuts,Caramel Donut,Caramel Donutwith caramel glaze  €2.10,2.1
Royal Donuts,Almond Choc Donut,"Almond Choc Donut unfilled 
The dish was made with chocolate and may contain traces of nuts   €2.40",2.4
Royal Donuts,Choccy Vegan,"Choccy Veganunfilled 
The dish was made with chocolate and may contain traces of nuts   €2.40",2.4
Royal Donuts,Classic Vegan Donut,Classic Vegan Donutunfilled  €2.40,2.4
Royal Donuts,Peanut Choc Donut,"Peanut Choc Donutunfilled 
The dish was made with chocolate and may contain traces of nuts   €2.40",2.4
Royal Donuts,Caramel Biscuit Cream Cross,"Caramel Biscuit Cream Crosswith dark chocolate icing, filled with lotus cream, with lotus cookie as topping and with lotus cream as sauce  €4.90",4.9
Royal Donuts,Berry-Sweet Fresh,"Berry-Sweet Freshwith raspberry glaze, filled with Nutella, with yogurette, raspberries and colorful balls as topping and with Nutella sauce  €5.50",5.5
Royal Donuts,Crispy-Pearls Raspberry,"Crispy-Pearls Raspberrywith pistachio glaze, filled with Nutella, with raspberries, hazelnuts, ground pistachios and Giotto as topping and with milk chocolate sauce  €5.50",5.5
Royal Donuts,Strawberry Choc Ball,"Strawberry Choc Ballwith dark chocolate icing, filled with Nutella and strawberry cream, with strawberries and Kinder Bueno as topping and with white chocolate sauce  €5.50",5.5
Royal Donuts,Choc & Lot Cinnamon Ball,"Choc & Lot Cinnamon Ballwith cinnamon sugar, Bueno cream and Nutella as glaze, filled with Nutella and with Lotus cookie as topping  €5.50",5.5
Royal Donuts,Cookie D' & Peanut-Ball,"Cookie D' & Peanut-Ballwith peanut butter icing, filled with peanut butter cream, with Cookie Dough and chocolate chips as topping and with Nutella sauce  €5.50",5.5
Sakura Sushi,Oke with Maki,"Oke with Makiwith 6 pieces of salmon special with salmon and avocado; 6 pieces principal with salmon, radish, carrots, avocado and rocket; 6 pieces of spicy tuna with grilled tuna, carrots and onions; 6 pieces of fried shrimp; 6 pieces of roll with shrimp and sesame; 6 pieces
salmon maki; 6 pieces of tuna maki and 6 pieces of cucumber maki  €45.00",45.0
Sakura Sushi,Oke with Nigiri,"Oke with Nigiriwith 6 pieces of tuna special with tuna and avocado; 6 pieces of salmon special with salmon and avocado; 6 pieces principal with salmon, radish, carrots, avocado and rocket; 6 pieces of spicy tuna with grilled tuna, carrots and onions; 6 pieces deep-fried shrimp rolls with shrimp and sesame; 2 pieces of nigiri salmon and 2 pieces of nigiri tuna  €50.00",50.0
Sakura Sushi,Oke with Sashimi,"Oke with Sashimiwith 6 pieces of tuna special with tuna, avocado; 6 pieces of salmon special with salmon and avocado; 6 pieces principal with salmon, radish, carrots, avocado and rocket; typhon with tilapia and shrimp; 2 pieces of nigiri salmon; 2 pieces of nigiri tuna & 6 pieces of mixed sashimi with salmon and tuna  €56.00",56.0
Sakura Sushi,Oke with Starters,"Oke with Starterswith 4 pieces of vegetarian gyoza; 4 pieces of karaage; 6 pieces of salmon special with salmon and avocado; 6 pieces principal with salmon, radish, carrots, avocado and rocket; 6 pieces of spicy tuna with grilled tuna, carrots and onions & 6 pieces of deep-fried shrimp rolls with shrimp and sesame  €42.00",42.0
Sams Sportsbar,Mixed Salad,"Mixed Saladmixed lettuce with cucumber, tomatoes, bell pepper, corn, red onions, roasted sunflower seeds and a dressing of your choice, served in a portion of your choice  €5.50",5.5
Sams Sportsbar,Caesar Salad,"Caesar Saladromana salad with grated parmesan, croutons and traditional Caesars dressing  €9.50",9.5
Sams Sportsbar,French Fries,French Friesserved in a portion of your choice  €3.20,3.2
Sams Sportsbar,Potato Wedges,Potato Wedgesserved in a portion of your choice  €3.20,3.2
Sams Sportsbar,Cheese Fries,Cheese Friesserved in a portion of your choice  €5.90,5.9
Sams Sportsbar,Chili Fries,Chili FriesFrench fries with homemade chili con carne  €7.50,7.5
Sams Sportsbar,Classic Nachos,Classic Nachoscrispy nachos served with cheese and salsa dip  €3.90,3.9
Sams Sportsbar,Grande Nachos,"Grande Nachoslarge portion of crispy nachos, served with gratinated cheese and salsa  €5.50",5.5
Sams Sportsbar,Nachos con Carne,"Nachos con Carnelarge portion of crispy nachos, served with gratinated cheese and chili con carne  €7.50",7.5
Sams Sportsbar,Chili con Carne,"Chili con Carnehomemade
large fiery chili pot with minced meat, beans, corn, chili peppers and sour cream  €7.90",7.9
Sams Sportsbar,Fried Onion Rings,Fried Onion Ringsserved in a portion of your choice  €4.50,4.5
